Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6815,CA-2023-106815,2024-08-30,2024-09-02,Same Day,CG-10404,Julia Richardson,Consumer,United States,Lake Timothyfort,69089,East,TEC-TA-100053,Office Supplies,Binders,Ballard-Russell Binders,817.61,1,0.16,84.54
6816,CA-2023-106816,2024-04-15,2024-04-22,First Class,IM-10980,Jason Shaffer,Corporate,United States,North Charlesburgh,80775,South,TEC-PH-100074,Office Supplies,Paper,"Gray, Rogers and Lopez Paper",659.15,4,0.1,52.85
6817,CA-2023-106817,2024-06-30,2024-07-06,Same Day,SD-10834,Brian Owens DVM,Corporate,United States,Hillborough,09610,Central,OFF-BI-100055,Office Supplies,Storage,"Kennedy, Fisher and Pierce Storage",132.32,5,0.41,22.11
6818,CA-2023-106818,2024-06-08,2024-06-13,First Class,DV-10481,Zachary Smith,Home Office,United States,Williamsbury,68545,South,FUR-TA-100058,Furniture,Chairs,"Chambers, Wood and Nielsen Chairs",404.06,3,0.22,77.41
6819,CA-2023-106819,2024-04-02,2024-04-08,First Class,SD-10794,Mr. Anthony Joyce,Consumer,United States,Riveratown,90294,Central,FUR-EN-100068,Furniture,Tables,Camacho-Caldwell Tables,92.95,4,0.04,23.26
6820,CA-2023-106820,2024-10-28,2024-10-31,Second Class,IM-10694,Tina Cobb,Corporate,United States,West Robert,78358,East,FUR-ST-100030,Office Supplies,Paper,Sherman and Sons Paper,918.36,3,0.3,155.47
6821,CA-2023-106821,2024-09-09,2024-09-13,Second Class,BW-10716,Christina Black,Corporate,United States,Zimmermanborough,09899,Central,OFF-FU-100094,Office Supplies,Labels,Fernandez Inc Labels,667.76,1,0.17,46.0
6822,CA-2023-106822,2025-01-25,2025-01-29,Same Day,DV-10494,Kenneth Torres,Consumer,United States,South Amy,54375,East,TEC-EN-100097,Office Supplies,Labels,"Sanders, Waters and Webb Labels",383.61,1,0.41,23.42
6823,CA-2023-106823,2024-08-11,2024-08-12,Second Class,CG-10651,John Coffey,Consumer,United States,Hunttown,30063,South,OFF-FU-100060,Office Supplies,Binders,Brown-Jackson Binders,255.35,1,0.26,19.77
6824,CA-2023-106824,2024-05-13,2024-05-17,Same Day,DV-10378,Jordan Wright,Home Office,United States,South Erikaburgh,31025,West,TEC-BI-100082,Technology,Copiers,Stewart Ltd Copiers,751.44,3,0.43,47.98
6825,CA-2023-106825,2024-08-27,2024-09-01,First Class,IM-10525,John Thompson,Consumer,United States,South Peter,23889,South,FUR-PH-100037,Technology,Phones,Richardson Group Phones,100.0,1,0.44,10.6
6826,CA-2023-106826,2024-11-29,2024-12-01,Same Day,CG-10905,Brittany Davis,Corporate,United States,Lake Sierraport,53213,South,OFF-CH-100091,Office Supplies,Storage,Lin PLC Storage,165.4,1,0.24,26.91
6827,CA-2023-106827,2024-11-26,2024-12-01,Standard Class,AS-10295,Sean Bryan,Corporate,United States,Choistad,13457,South,OFF-TA-100044,Furniture,Bookcases,Proctor Inc Bookcases,752.73,3,0.19,170.15
6828,CA-2023-106828,2024-05-27,2024-05-28,Standard Class,PW-10845,Jennifer Spencer,Consumer,United States,Markfort,46574,East,FUR-PA-100037,Furniture,Tables,Mitchell PLC Tables,867.02,1,0.03,121.81
6829,CA-2023-106829,2024-10-22,2024-10-23,Second Class,PW-10856,Nancy Santiago,Home Office,United States,Kristinfurt,53958,Central,TEC-CH-100055,Technology,Phones,Simpson-Davis Phones,181.83,2,0.48,10.57
6830,CA-2023-106830,2024-10-09,2024-10-11,Second Class,PW-10945,Keith Hart,Corporate,United States,Wardport,40973,East,OFF-FU-100040,Office Supplies,Storage,"Beasley, Smith and Johnson Storage",753.72,5,0.3,61.18
6831,CA-2023-106831,2024-10-07,2024-10-09,Same Day,DV-10913,Brandon Woodard,Consumer,United States,Harveyside,68749,Central,OFF-TA-100044,Office Supplies,Labels,Warner Group Labels,416.98,2,0.31,37.81
6832,CA-2023-106832,2024-11-03,2024-11-05,Same Day,PW-10517,Logan Ramos,Consumer,United States,Port Kathrynville,96218,East,TEC-PH-100057,Office Supplies,Binders,Harper and Sons Binders,52.84,3,0.25,9.59
6833,CA-2023-106833,2024-03-28,2024-03-31,First Class,AS-10347,Christopher Anderson,Consumer,United States,Amberland,31588,West,TEC-CH-100052,Office Supplies,Storage,Jones-Jackson Storage,674.04,2,0.27,132.26
6834,CA-2023-106834,2024-12-05,2024-12-07,Same Day,IM-10561,Nicholas Williams,Home Office,United States,Nicholasmouth,11568,East,OFF-TA-100041,Office Supplies,Binders,"King, Kim and Jones Binders",260.97,4,0.41,16.6
6835,CA-2023-106835,2025-01-01,2025-01-06,First Class,AS-10541,Amy Jones,Home Office,United States,Sheliaport,40045,East,OFF-PH-100012,Furniture,Chairs,Allen-Roberts Chairs,134.45,4,0.05,8.7
6836,CA-2023-106836,2024-10-27,2024-11-01,Standard Class,IM-10961,Alexander House,Consumer,United States,Ayalaberg,45259,East,TEC-CO-100054,Furniture,Bookcases,Guerrero PLC Bookcases,808.16,3,0.01,152.34
6837,CA-2023-106837,2025-02-19,2025-02-23,Same Day,KT-10986,Cindy Davis,Corporate,United States,Martinezstad,23169,East,TEC-EN-100064,Furniture,Tables,"Scott, Cooper and Hernandez Tables",461.98,1,0.18,40.32
6838,CA-2023-106838,2024-07-26,2024-08-01,Same Day,PW-10022,Jennifer Harrison,Consumer,United States,West Sara,45083,Central,OFF-BI-100024,Office Supplies,Binders,Charles-Nelson Binders,209.32,4,0.18,32.75
6839,CA-2023-106839,2025-02-18,2025-02-23,Standard Class,KT-10168,James Clark,Home Office,United States,Evanstad,01013,South,OFF-TA-100033,Office Supplies,Storage,"Santiago, Smith and Duffy Storage",789.74,1,0.41,130.44
6840,CA-2023-106840,2024-11-01,2024-11-05,Second Class,DV-10447,Raymond Leonard,Home Office,United States,Abigailville,58256,Central,OFF-PA-100012,Technology,Accessories,Moore LLC Accessories,471.75,3,0.47,38.08
6841,CA-2023-106841,2024-05-10,2024-05-17,Same Day,HP-10753,Courtney Castaneda,Corporate,United States,Stephaniestad,83255,East,OFF-FU-100034,Furniture,Tables,"Love, Evans and Jackson Tables",393.11,2,0.27,66.81
6842,CA-2023-106842,2024-06-22,2024-06-25,First Class,HP-10660,Luke Maddox PhD,Corporate,United States,Lake Robert,30286,South,FUR-TA-100087,Furniture,Bookcases,"Miller, Fry and Gonzalez Bookcases",505.69,3,0.5,16.42
6843,CA-2023-106843,2024-05-27,2024-05-28,First Class,CG-10568,Stacey Soto,Home Office,United States,Davisside,61282,Central,OFF-AP-100051,Office Supplies,Storage,"Myers, Pierce and Moss Storage",203.55,3,0.38,20.41
6844,CA-2023-106844,2024-06-13,2024-06-20,Same Day,BW-10208,Bethany Anderson,Home Office,United States,Port Shawnfurt,39586,South,FUR-PA-100016,Technology,Machines,"Riley, Zamora and Perry Machines",507.31,4,0.29,48.13
6845,CA-2023-106845,2024-02-24,2024-02-25,First Class,DV-10292,Matthew Castillo,Corporate,United States,Dunnland,09765,South,OFF-ST-100064,Furniture,Tables,"Perry, Hammond and Ellis Tables",317.35,3,0.48,35.2
6846,CA-2023-106846,2024-11-16,2024-11-19,Standard Class,PW-10378,Joanna Mckinney,Consumer,United States,Frankland,92763,Central,OFF-EN-100071,Furniture,Bookcases,Morgan-Medina Bookcases,688.45,2,0.33,47.69
6847,CA-2023-106847,2024-12-07,2024-12-10,First Class,KT-10144,Jonathan Lopez,Consumer,United States,Rachelland,18739,Central,TEC-ST-100060,Office Supplies,Paper,Coffey PLC Paper,846.88,2,0.33,55.48
6848,CA-2023-106848,2024-10-06,2024-10-13,Same Day,HP-10937,Mark Carter,Home Office,United States,Richardsonhaven,90359,Central,TEC-ST-100085,Technology,Copiers,Griffith Ltd Copiers,430.97,5,0.08,53.09
6849,CA-2023-106849,2024-12-15,2024-12-18,Second Class,HP-10033,Kimberly Williams,Corporate,United States,Cameronchester,15420,Central,TEC-CO-100036,Office Supplies,Labels,"Carroll, Hall and Phillips Labels",580.99,4,0.17,130.29
6850,CA-2023-106850,2024-10-30,2024-11-02,Standard Class,SO-10402,Eric Sellers,Consumer,United States,Lopezton,91090,West,FUR-ST-100022,Office Supplies,Paper,Mendoza and Sons Paper,147.28,5,0.45,18.7
6851,CA-2023-106851,2025-01-29,2025-02-01,First Class,HP-10326,Daniel Rodriguez,Consumer,United States,East Kelly,67156,Central,OFF-BI-100047,Furniture,Furnishings,Hughes-Miller Furnishings,174.37,5,0.15,20.18
6852,CA-2023-106852,2024-05-05,2024-05-08,First Class,CG-10279,Derek Harrell,Consumer,United States,West Jonathan,20892,Central,TEC-EN-100061,Office Supplies,Labels,Christensen-Johnson Labels,345.9,3,0.4,16.64
6853,CA-2023-106853,2024-06-04,2024-06-05,Standard Class,KT-10436,Lee Neal,Consumer,United States,Daniellefurt,52196,South,OFF-TA-100051,Furniture,Chairs,Harrison-Shaffer Chairs,247.36,2,0.21,54.75
6854,CA-2023-106854,2024-10-03,2024-10-10,Second Class,CG-10670,Keith Johnson,Consumer,United States,Hoganshire,89111,Central,TEC-FU-100064,Furniture,Furnishings,Burgess-Rodgers Furnishings,820.73,3,0.18,50.01
6855,CA-2023-106855,2024-07-28,2024-07-31,Second Class,CG-10367,Samantha Hicks,Consumer,United States,Wellsfort,88086,South,TEC-PA-100014,Furniture,Bookcases,Campbell-Lee Bookcases,129.22,3,0.16,13.98
6856,CA-2023-106856,2024-10-06,2024-10-12,Standard Class,AS-10697,Mark Griffith,Home Office,United States,North Natashaland,92731,South,FUR-AP-100062,Office Supplies,Storage,"Garcia, Weaver and Sexton Storage",544.06,3,0.43,40.75
6857,CA-2023-106857,2024-09-20,2024-09-25,Standard Class,BW-10151,Christina Perez,Home Office,United States,Lake Bradley,46919,South,FUR-CH-100086,Office Supplies,Storage,"Brock, Riddle and Garner Storage",251.76,2,0.3,13.88
6858,CA-2023-106858,2024-09-05,2024-09-06,Same Day,HP-10418,Lisa Wolf,Home Office,United States,Jonesburgh,93189,South,TEC-EN-100014,Office Supplies,Binders,Garcia and Sons Binders,855.1,4,0.26,98.55
6859,CA-2023-106859,2024-09-02,2024-09-07,Standard Class,HP-10949,Johnathan Perkins,Home Office,United States,Davidside,19384,Central,TEC-CH-100074,Technology,Phones,Lamb-Davenport Phones,206.74,2,0.45,13.45
6860,CA-2023-106860,2024-07-09,2024-07-15,Standard Class,HP-10192,Lauren Davis,Consumer,United States,Sandersmouth,67054,East,FUR-PA-100070,Furniture,Furnishings,Harper Inc Furnishings,750.6,3,0.4,60.49
6861,CA-2023-106861,2024-11-21,2024-11-22,First Class,AS-10822,Christopher Smith,Corporate,United States,Lake Alexandra,63360,West,TEC-ST-100090,Office Supplies,Binders,"Martinez, Smith and Swanson Binders",754.02,1,0.47,40.78
6862,CA-2023-106862,2025-01-10,2025-01-17,Same Day,SD-10710,Dr. Kimberly Duncan,Corporate,United States,Alexbury,86223,West,FUR-FU-100046,Office Supplies,Storage,"Stewart, Phillips and Carroll Storage",473.33,2,0.42,39.72
6863,CA-2023-106863,2024-10-30,2024-11-04,Second Class,KT-10437,Sarah Mullins,Consumer,United States,East Frank,95523,East,TEC-CH-100086,Furniture,Furnishings,"Gay, Terry and Turner Furnishings",514.81,4,0.22,23.42
6864,CA-2023-106864,2024-12-12,2024-12-13,Second Class,SO-10827,Debra Middleton,Home Office,United States,West Garyburgh,74383,South,TEC-AP-100063,Office Supplies,Binders,"Ortiz, Mccoy and George Binders",501.56,5,0.41,77.49
6865,CA-2023-106865,2024-06-08,2024-06-12,Standard Class,SD-10946,Rick Mendez,Home Office,United States,North David,03055,Central,TEC-CH-100065,Technology,Copiers,Ray-Nelson Copiers,300.87,1,0.44,18.36
6866,CA-2023-106866,2024-08-11,2024-08-16,Second Class,IM-10849,Jill Hale,Home Office,United States,West Jeffrey,27261,South,OFF-CO-100084,Technology,Copiers,Williams-Johnson Copiers,568.34,5,0.48,42.21
6867,CA-2023-106867,2024-11-12,2024-11-15,Second Class,DV-10645,Jody Morris,Consumer,United States,Hernandezborough,74117,West,TEC-CH-100057,Office Supplies,Storage,Nelson-Wall Storage,760.88,2,0.44,56.9
6868,CA-2023-106868,2025-01-12,2025-01-16,Standard Class,HP-10081,Rhonda Price,Consumer,United States,South Crystal,63786,South,FUR-EN-100027,Technology,Copiers,Evans-Thompson Copiers,526.81,3,0.19,26.82
6869,CA-2023-106869,2025-01-12,2025-01-15,Same Day,SD-10791,Edward Porter,Consumer,United States,Paulberg,24105,East,FUR-ST-100099,Office Supplies,Storage,Rivera-Drake Storage,49.7,2,0.47,7.78
6870,CA-2023-106870,2024-07-17,2024-07-23,Standard Class,SO-10664,Marvin Ho,Consumer,United States,South Reneeville,55677,East,FUR-ST-100046,Furniture,Bookcases,"Watson, Ayala and Valencia Bookcases",84.0,3,0.28,8.92
6871,CA-2023-106871,2024-04-16,2024-04-21,Standard Class,AS-10202,Cynthia Roth,Home Office,United States,Rachelstad,54277,West,OFF-FU-100058,Technology,Copiers,"Fuller, Bryant and White Copiers",798.17,3,0.17,114.85
6872,CA-2023-106872,2024-05-21,2024-05-24,Standard Class,SO-10425,Denise Bryan,Corporate,United States,West Henry,69518,West,FUR-CH-100086,Office Supplies,Binders,"Myers, Carroll and Black Binders",234.51,4,0.33,35.34
6873,CA-2023-106873,2025-02-13,2025-02-14,Second Class,BW-10612,John Goodman,Consumer,United States,Mariafurt,17986,South,TEC-AP-100017,Furniture,Furnishings,Delgado-Shaw Furnishings,884.89,5,0.08,218.83
6874,CA-2023-106874,2024-06-21,2024-06-25,Second Class,AS-10506,Sophia Mcclain,Consumer,United States,West Jeffreyport,66403,East,TEC-TA-100059,Office Supplies,Labels,Duncan-Smith Labels,408.05,3,0.03,91.42
6875,CA-2023-106875,2024-02-23,2024-02-29,Second Class,BW-10267,Matthew Thomas,Home Office,United States,East Robertfurt,70740,West,OFF-PA-100030,Office Supplies,Paper,"Harris, Riley and Stewart Paper",594.49,1,0.4,21.93
6876,CA-2023-106876,2024-04-27,2024-04-30,Standard Class,HP-10876,Brenda Dodson,Home Office,United States,Clarkborough,27337,East,FUR-EN-100041,Technology,Copiers,Nelson-Huerta Copiers,345.42,3,0.18,63.31
6877,CA-2023-106877,2024-11-03,2024-11-06,Second Class,KT-10596,Olivia Kane,Consumer,United States,Lake Scott,54627,South,TEC-AP-100028,Technology,Copiers,Little Inc Copiers,837.03,2,0.48,112.18
6878,CA-2023-106878,2024-09-14,2024-09-18,Second Class,AS-10641,Susan Dennis,Consumer,United States,East Ralph,35711,Central,TEC-PA-100035,Furniture,Bookcases,Roberts Group Bookcases,966.11,4,0.12,212.73
6879,CA-2023-106879,2025-02-17,2025-02-23,Second Class,PW-10541,Stephen Rodriguez,Corporate,United States,Blackville,36956,West,OFF-PA-100025,Furniture,Chairs,Wright-Keller Chairs,688.48,3,0.42,44.26
6880,CA-2023-106880,2024-03-11,2024-03-17,Same Day,KT-10574,Jennifer Schultz,Consumer,United States,North Manuelton,77431,East,OFF-AP-100096,Technology,Phones,Roman PLC Phones,201.59,2,0.27,33.2
6881,CA-2023-106881,2024-05-28,2024-05-29,Second Class,BW-10788,Maria Mills,Consumer,United States,East Cassandramouth,85828,Central,TEC-BI-100098,Office Supplies,Storage,Cruz Group Storage,534.58,3,0.29,29.33
6882,CA-2023-106882,2024-03-06,2024-03-13,First Class,KT-10023,Amanda Huff,Consumer,United States,Carpenterburgh,19124,West,FUR-FU-100060,Office Supplies,Storage,"Garcia, Stewart and Gomez Storage",320.54,3,0.41,31.55
6883,CA-2023-106883,2024-03-30,2024-04-01,First Class,SO-10227,Shannon Romero,Consumer,United States,North Francisco,24345,West,TEC-BI-100041,Technology,Copiers,Oconnor-Guerra Copiers,230.73,5,0.48,18.09
6884,CA-2023-106884,2024-09-06,2024-09-10,Standard Class,HP-10189,Joseph Martin,Corporate,United States,Brandonberg,86723,West,FUR-BI-100094,Technology,Machines,Robinson-Barrera Machines,71.41,1,0.12,16.28
6885,CA-2023-106885,2024-07-22,2024-07-26,First Class,IM-10208,Danielle Daniels,Consumer,United States,East Omar,57977,Central,OFF-EN-100055,Technology,Phones,"Nichols, Chapman and Clark Phones",207.6,5,0.38,34.36
6886,CA-2023-106886,2024-09-06,2024-09-11,Same Day,IM-10511,Paul Allen,Corporate,United States,East Casey,12851,Central,TEC-AP-100063,Office Supplies,Storage,Knight-Smith Storage,584.58,2,0.25,65.68
6887,CA-2023-106887,2024-05-31,2024-06-01,First Class,KT-10854,Brittany Russell,Corporate,United States,Brandtborough,46338,West,TEC-FU-100041,Furniture,Chairs,Stokes-Spears Chairs,871.09,2,0.34,55.6
6888,CA-2023-106888,2024-03-08,2024-03-14,Same Day,KT-10020,Abigail Nelson,Home Office,United States,West Edwinside,68681,South,OFF-PH-100091,Furniture,Bookcases,Morales-Ross Bookcases,684.08,4,0.48,91.91
6889,CA-2023-106889,2025-02-10,2025-02-11,Standard Class,CG-10193,Amber Russell,Consumer,United States,Lake Kelly,98270,South,OFF-EN-100025,Office Supplies,Binders,English-Rodriguez Binders,379.53,5,0.37,40.18
6890,CA-2023-106890,2024-03-23,2024-03-30,Same Day,DV-10245,Jennifer Johnson,Corporate,United States,Cunninghamburgh,09294,West,OFF-PH-100045,Technology,Copiers,Butler-Roberts Copiers,887.93,3,0.42,126.1
6891,CA-2023-106891,2024-07-19,2024-07-20,Second Class,IM-10793,Helen Sullivan,Corporate,United States,Heidiborough,93411,South,FUR-CO-100017,Technology,Copiers,"Logan, Carpenter and Shelton Copiers",88.73,5,0.02,17.59
6892,CA-2023-106892,2024-09-15,2024-09-22,Same Day,KT-10615,Brian Vargas,Corporate,United States,Claytonville,64431,West,TEC-PH-100031,Technology,Phones,Hart-Meyers Phones,114.92,1,0.2,26.21
6893,CA-2023-106893,2024-11-13,2024-11-20,Standard Class,KT-10387,Bradley Reid,Consumer,United States,Wilsonton,82838,East,FUR-ST-100019,Furniture,Furnishings,Matthews-Park Furnishings,589.53,5,0.26,29.9
6894,CA-2023-106894,2024-08-25,2024-08-28,First Class,HP-10461,Steven Thomas,Consumer,United States,West Michaelbury,95093,South,OFF-ST-100068,Technology,Machines,Merritt-Diaz Machines,866.59,4,0.35,48.42
6895,CA-2023-106895,2024-12-20,2024-12-22,Second Class,AS-10901,Michael Ruiz,Home Office,United States,North Jamesview,62685,Central,FUR-ST-100024,Technology,Copiers,"Lopez, Gonzales and Paul Copiers",987.49,2,0.35,130.11
6896,CA-2023-106896,2024-08-06,2024-08-12,Standard Class,IM-10401,John Galvan,Home Office,United States,West Krystalside,76499,West,FUR-BI-100022,Technology,Phones,Barton Ltd Phones,589.36,1,0.2,101.24
6897,CA-2023-106897,2025-02-14,2025-02-20,First Class,IM-10452,Brian Warren,Home Office,United States,South Craigberg,28157,South,OFF-EN-100065,Office Supplies,Labels,Taylor-Nixon Labels,367.26,1,0.07,85.38
6898,CA-2023-106898,2025-01-10,2025-01-12,Same Day,KT-10917,Alexandra Patterson,Home Office,United States,Port Rickfort,82450,West,OFF-CO-100014,Office Supplies,Storage,Davis Ltd Storage,898.89,2,0.03,181.08
6899,CA-2023-106899,2024-12-27,2024-12-29,First Class,DV-10482,Jeremy Cortez,Corporate,United States,Monicafort,45774,East,FUR-BI-100066,Office Supplies,Paper,"Edwards, Moore and Jones Paper",355.34,5,0.14,58.24
6900,CA-2023-106900,2024-03-08,2024-03-12,Second Class,SD-10318,Zachary Murphy,Corporate,United States,West Emily,73915,South,TEC-CH-100087,Office Supplies,Paper,Robertson Inc Paper,72.52,2,0.43,9.62
6901,CA-2023-106901,2024-11-12,2024-11-13,First Class,KT-10957,Walter Jennings,Corporate,United States,North Carmen,38313,Central,TEC-BI-100059,Furniture,Furnishings,Huynh LLC Furnishings,492.35,3,0.32,65.02
6902,CA-2023-106902,2024-07-05,2024-07-11,Same Day,SD-10868,Tanya Orozco,Corporate,United States,New Patrick,72683,Central,FUR-FU-100079,Technology,Copiers,Williams Inc Copiers,452.39,4,0.31,79.33
6903,CA-2023-106903,2025-01-26,2025-02-02,Second Class,KT-10696,Nicole Butler,Corporate,United States,Allenshire,51618,Central,OFF-AP-100068,Technology,Copiers,Wilcox-Hines Copiers,986.54,4,0.05,122.37
6904,CA-2023-106904,2024-10-27,2024-10-29,First Class,DV-10453,Nicholas Pierce,Corporate,United States,West Jesse,61623,Central,TEC-PA-100073,Office Supplies,Labels,"Johnson, Campos and Sparks Labels",906.33,4,0.25,51.32
6905,CA-2023-106905,2024-12-03,2024-12-10,First Class,IM-10388,Christian Williams,Corporate,United States,Alexside,97644,West,OFF-PA-100053,Technology,Copiers,"Evans, King and Thomas Copiers",640.82,5,0.3,119.58
6906,CA-2023-106906,2024-06-29,2024-07-03,Same Day,CG-10077,Elizabeth Contreras,Corporate,United States,Karenshire,94306,West,OFF-FU-100084,Technology,Accessories,"Gibbs, Moore and Smith Accessories",619.68,2,0.06,63.41
6907,CA-2023-106907,2024-09-28,2024-10-05,First Class,CG-10492,Michael Perkins DVM,Corporate,United States,Russellberg,82361,West,TEC-CO-100044,Furniture,Furnishings,Jones Ltd Furnishings,562.64,1,0.26,87.25
6908,CA-2023-106908,2024-10-22,2024-10-29,Standard Class,PW-10122,Jacob Wilson,Corporate,United States,North Tina,17676,East,FUR-TA-100024,Office Supplies,Binders,Lee-Carter Binders,980.5,3,0.1,151.83
6909,CA-2023-106909,2024-03-27,2024-04-03,Second Class,DV-10267,Gary Payne,Consumer,United States,Pittmanstad,68343,West,OFF-AP-100084,Office Supplies,Paper,Miller Ltd Paper,888.97,2,0.49,71.54
6910,CA-2023-106910,2024-04-10,2024-04-15,Same Day,IM-10312,Angela Harrison DDS,Corporate,United States,East Matthewburgh,47286,West,OFF-CO-100092,Technology,Accessories,Pollard-Miller Accessories,918.2,5,0.03,101.38
6911,CA-2023-106911,2024-06-19,2024-06-21,First Class,CG-10105,Andre Lewis,Home Office,United States,Martinside,80681,East,TEC-CH-100050,Furniture,Furnishings,"Fernandez, Sutton and Graham Furnishings",381.8,3,0.12,16.97
6912,CA-2023-106912,2024-09-23,2024-09-27,Same Day,CG-10042,Amy Richard,Consumer,United States,North Kellyside,71045,Central,TEC-CO-100048,Furniture,Furnishings,Coleman-Marquez Furnishings,750.17,4,0.04,47.97
6913,CA-2023-106913,2025-01-02,2025-01-06,First Class,IM-10189,Pamela Frederick,Corporate,United States,Port Brianborough,33498,Central,TEC-CO-100049,Office Supplies,Paper,Romero PLC Paper,356.44,5,0.1,23.58
6914,CA-2023-106914,2024-04-19,2024-04-23,Standard Class,PW-10917,Greg Frye,Consumer,United States,Pageberg,40665,East,TEC-TA-100069,Technology,Accessories,Good-Duffy Accessories,750.19,1,0.3,96.14
6915,CA-2023-106915,2024-05-26,2024-05-29,Second Class,HP-10876,Joshua Murphy,Corporate,United States,Lake Benjaminchester,67361,Central,FUR-PH-100025,Office Supplies,Storage,"Grant, George and Ray Storage",656.42,4,0.34,44.49
6916,CA-2023-106916,2025-01-09,2025-01-13,Standard Class,DV-10780,Cheryl Smith,Corporate,United States,Port Troy,66654,East,TEC-BI-100023,Office Supplies,Storage,Figueroa LLC Storage,688.03,3,0.41,37.1
6917,CA-2023-106917,2024-11-26,2024-12-02,Second Class,PW-10902,Brenda Gonzales,Home Office,United States,Carlsonshire,70019,West,TEC-AP-100089,Office Supplies,Storage,"Avery, Herrera and Farrell Storage",484.87,2,0.17,104.06
6918,CA-2023-106918,2024-03-31,2024-04-02,Same Day,CG-10004,Jordan Holland,Home Office,United States,Hudsonfort,81141,South,TEC-BI-100093,Technology,Phones,"Brown, Ruiz and Wheeler Phones",446.61,4,0.33,17.44
6919,CA-2023-106919,2024-04-27,2024-05-01,Standard Class,IM-10329,Laura Lee,Corporate,United States,Lisaside,32507,East,OFF-CO-100033,Furniture,Tables,Gomez-Keller Tables,320.55,1,0.49,16.82
6920,CA-2023-106920,2024-03-31,2024-04-03,Second Class,AS-10387,Lauren Nixon,Home Office,United States,East Shannon,18747,East,TEC-PH-100031,Furniture,Tables,"Freeman, Ferguson and Jimenez Tables",158.26,5,0.44,6.02
6921,CA-2023-106921,2024-12-18,2024-12-23,Same Day,SO-10784,Susan Stephens,Consumer,United States,Timothymouth,10720,Central,OFF-ST-100022,Technology,Phones,"Evans, Sexton and Butler Phones",303.29,2,0.5,21.29
6922,CA-2023-106922,2024-09-19,2024-09-24,First Class,DV-10367,Crystal White,Home Office,United States,Derekshire,12092,South,FUR-EN-100020,Technology,Machines,"Brennan, Dickson and Contreras Machines",270.26,5,0.19,39.04
6923,CA-2023-106923,2024-12-28,2025-01-01,Second Class,DV-10299,Diane Simon,Corporate,United States,West Melissamouth,14586,South,TEC-AP-100088,Technology,Machines,Gomez and Sons Machines,912.87,4,0.08,122.11
6924,CA-2023-106924,2024-08-01,2024-08-02,Standard Class,AS-10107,Reginald Roach,Corporate,United States,New Yvonne,85090,East,OFF-FU-100039,Furniture,Chairs,Calderon Inc Chairs,537.51,1,0.35,24.95
6925,CA-2023-106925,2024-09-05,2024-09-11,Second Class,BW-10855,Desiree Nunez,Corporate,United States,West Kimberlybury,68009,West,FUR-FU-100095,Furniture,Tables,Hall PLC Tables,755.75,4,0.24,76.38
6926,CA-2023-106926,2024-10-09,2024-10-14,Second Class,BW-10859,Christine Riley,Consumer,United States,Marioborough,70554,West,FUR-ST-100027,Furniture,Chairs,"Malone, Campbell and Rodriguez Chairs",243.74,5,0.14,52.31
6927,CA-2023-106927,2024-09-30,2024-10-06,Standard Class,KT-10300,Diane Anderson,Corporate,United States,Nathanland,10665,South,OFF-CO-100047,Technology,Accessories,Young-Ortiz Accessories,108.51,5,0.42,9.55
6928,CA-2023-106928,2024-11-03,2024-11-04,Second Class,SD-10720,Tina Scott,Consumer,United States,Kevintown,77719,West,OFF-CO-100065,Furniture,Bookcases,Cunningham-Ross Bookcases,305.3,4,0.27,58.27
6929,CA-2023-106929,2024-05-07,2024-05-09,Standard Class,SO-10458,Katie Ramos,Consumer,United States,Port Vanessafurt,98298,Central,OFF-FU-100049,Office Supplies,Paper,Brandt-Alexander Paper,686.49,5,0.43,105.01
6930,CA-2023-106930,2024-05-08,2024-05-15,First Class,SO-10053,Jamie Smith,Corporate,United States,Sherrimouth,81623,Central,OFF-AP-100033,Office Supplies,Storage,Rogers-Buck Storage,121.61,4,0.27,11.34
6931,CA-2023-106931,2024-08-17,2024-08-23,Same Day,CG-10311,Jesus Brooks,Home Office,United States,Kennethmouth,67510,South,TEC-CH-100052,Technology,Accessories,"Stewart, Horn and Morrison Accessories",250.0,5,0.16,52.34
6932,CA-2023-106932,2024-05-23,2024-05-29,Same Day,DV-10508,Susan Thomas,Home Office,United States,Cassandraburgh,19090,East,OFF-BI-100013,Office Supplies,Storage,Garza-Jones Storage,281.83,3,0.15,45.43
6933,CA-2023-106933,2024-09-19,2024-09-26,First Class,SD-10473,Shelly Tapia,Consumer,United States,Lake Jeffreymouth,50276,East,FUR-PA-100061,Furniture,Furnishings,"Espinoza, Flores and Smith Furnishings",244.56,5,0.42,23.71
6934,CA-2023-106934,2024-10-19,2024-10-25,Same Day,SD-10221,Cathy Mills,Consumer,United States,Lake Jonathan,80372,East,TEC-PH-100043,Technology,Phones,"Villanueva, Mendez and Marquez Phones",581.52,3,0.47,47.36
6935,CA-2023-106935,2025-02-15,2025-02-18,First Class,IM-10177,Angela Graham,Consumer,United States,South Ericshire,92284,South,FUR-BI-100010,Office Supplies,Labels,Cantrell Group Labels,426.01,4,0.1,78.0
